Naziv: More#593	Koef. Tezine: 39756.8	Koef. Lepote: 1.01666	Povrsina: 18	Stepen Plavetnila: 0.49728	Maksimalna Snaga Vetra: 36.8
Naziv: More#699	Koef. Tezine: 35449	Koef. Lepote: 1.0285	Povrsina: 24	Stepen Plavetnila: 0.58632	Maksimalna Snaga Vetra: 42.1
Naziv: More#698	Koef. Tezine: 13735.9	Koef. Lepote: 1.07041	Povrsina: 23	Stepen Plavetnila: 0.58548	Maksimalna Snaga Vetra: 42.05
Naziv: More#592	Koef. Tezine: 8536.42	Koef. Lepote: 1.07319	Povrsina: 17	Stepen Plavetnila: 0.49644	Maksimalna Snaga Vetra: 36.75
Naziv: More#697	Koef. Tezine: 7956.54	Koef. Lepote: 1.11613	Povrsina: 22	Stepen Plavetnila: 0.58464	Maksimalna Snaga Vetra: 42
Naziv: More#696	Koef. Tezine: 5300.22	Koef. Lepote: 1.16621	Povrsina: 21	Stepen Plavetnila: 0.5838	Maksimalna Snaga Vetra: 41.95
Naziv: More#487	Koef. Tezine: 5277.12	Koef. Lepote: 1.07163	Povrsina: 12	Stepen Plavetnila: 0.40824	Maksimalna Snaga Vetra: 31.5
Naziv: More#591	Koef. Tezine: 4292.95	Koef. Lepote: 1.13678	Povrsina: 16	Stepen Plavetnila: 0.4956	Maksimalna Snaga Vetra: 36.7
Naziv: More#383	Koef. Tezine: 3832.92	Koef. Lepote: 1.05489	Povrsina: 8	Stepen Plavetnila: 0.32088	Maksimalna Snaga Vetra: 26.3
Naziv: More#695	Koef. Tezine: 3786.69	Koef. Lepote: 1.2213	Povrsina: 20	Stepen Plavetnila: 0.58296	Maksimalna Snaga Vetra: 41.9
Naziv: More#694	Koef. Tezine: 2817.72	Koef. Lepote: 1.2822	Povrsina: 19	Stepen Plavetnila: 0.58212	Maksimalna Snaga Vetra: 41.85
Naziv: More#590	Koef. Tezine: 2632.1	Koef. Lepote: 1.20886	Povrsina: 15	Stepen Plavetnila: 0.49476	Maksimalna Snaga Vetra: 36.65
Naziv: More#693	Koef. Tezine: 2150.57	Koef. Lepote: 1.34986	Povrsina: 18	Stepen Plavetnila: 0.58128	Maksimalna Snaga Vetra: 41.8
Naziv: More#486	Koef. Tezine: 2099.29	Koef. Lepote: 1.16479	Povrsina: 11	Stepen Plavetnila: 0.4074	Maksimalna Snaga Vetra: 31.45
Naziv: More#589	Koef. Tezine: 1759.33	Koef. Lepote: 1.29125	Povrsina: 14	Stepen Plavetnila: 0.49392	Maksimalna Snaga Vetra: 36.6
Naziv: More#692	Koef. Tezine: 1668.07	Koef. Lepote: 1.42549	Povrsina: 17	Stepen Plavetnila: 0.58044	Maksimalna Snaga Vetra: 41.75
Naziv: More#691	Koef. Tezine: 1306.74	Koef. Lepote: 1.51058	Povrsina: 16	Stepen Plavetnila: 0.5796	Maksimalna Snaga Vetra: 41.7
Naziv: More#588	Koef. Tezine: 1229.96	Koef. Lepote: 1.38631	Povrsina: 13	Stepen Plavetnila: 0.49308	Maksimalna Snaga Vetra: 36.55
Naziv: More#485	Koef. Tezine: 1135.22	Koef. Lepote: 1.2766	Povrsina: 10	Stepen Plavetnila: 0.40656	Maksimalna Snaga Vetra: 31.4
Naziv: More#690	Koef. Tezine: 1029.2	Koef. Lepote: 1.60702	Povrsina: 15	Stepen Plavetnila: 0.57876	Maksimalna Snaga Vetra: 41.65
Naziv: More#382	Koef. Tezine: 918.062	Koef. Lepote: 1.20015	Povrsina: 7	Stepen Plavetnila: 0.32004	Maksimalna Snaga Vetra: 26.25
Naziv: More#587	Koef. Tezine: 880.88	Koef. Lepote: 1.49723	Povrsina: 12	Stepen Plavetnila: 0.49224	Maksimalna Snaga Vetra: 36.5
Naziv: More#689	Koef. Tezine: 811.992	Koef. Lepote: 1.71725	Povrsina: 14	Stepen Plavetnila: 0.57792	Maksimalna Snaga Vetra: 41.6
Naziv: More#484	Koef. Tezine: 682.745	Koef. Lepote: 1.41326	Povrsina: 9	Stepen Plavetnila: 0.40572	Maksimalna Snaga Vetra: 31.35
Naziv: More#688	Koef. Tezine: 639.657	Koef. Lepote: 1.84444	Povrsina: 13	Stepen Plavetnila: 0.57708	Maksimalna Snaga Vetra: 41.55
Naziv: More#586	Koef. Tezine: 638.129	Koef. Lepote: 1.62832	Povrsina: 11	Stepen Plavetnila: 0.4914	Maksimalna Snaga Vetra: 36.45
Naziv: More#687	Koef. Tezine: 501.596	Koef. Lepote: 1.99283	Povrsina: 12	Stepen Plavetnila: 0.57624	Maksimalna Snaga Vetra: 41.5
Naziv: More#585	Koef. Tezine: 463.317	Koef. Lepote: 1.78564	Povrsina: 10	Stepen Plavetnila: 0.49056	Maksimalna Snaga Vetra: 36.4
Naziv: More#483	Koef. Tezine: 428.699	Koef. Lepote: 1.58409	Povrsina: 8	Stepen Plavetnila: 0.40488	Maksimalna Snaga Vetra: 31.3
Naziv: More#381	Koef. Tezine: 399.147	Koef. Lepote: 1.39384	Povrsina: 6	Stepen Plavetnila: 0.3192	Maksimalna Snaga Vetra: 26.2
Naziv: More#686	Koef. Tezine: 390.297	Koef. Lepote: 2.16821	Povrsina: 11	Stepen Plavetnila: 0.5754	Maksimalna Snaga Vetra: 41.45
Naziv: More#279	Koef. Tezine: 364.079	Koef. Lepote: 1.23182	Povrsina: 4	Stepen Plavetnila: 0.23352	Maksimalna Snaga Vetra: 21.1
Naziv: More#584	Koef. Tezine: 334.535	Koef. Lepote: 1.97792	Povrsina: 9	Stepen Plavetnila: 0.48972	Maksimalna Snaga Vetra: 36.35
Naziv: More#685	Koef. Tezine: 300.288	Koef. Lepote: 2.37868	Povrsina: 10	Stepen Plavetnila: 0.57456	Maksimalna Snaga Vetra: 41.4
Naziv: More#482	Koef. Tezine: 272.162	Koef. Lepote: 1.80375	Povrsina: 7	Stepen Plavetnila: 0.40404	Maksimalna Snaga Vetra: 31.25
Naziv: More#583	Koef. Tezine: 238.366	Koef. Lepote: 2.21829	Povrsina: 8	Stepen Plavetnila: 0.48888	Maksimalna Snaga Vetra: 36.3
Naziv: More#684	Koef. Tezine: 227.486	Koef. Lepote: 2.63592	Povrsina: 9	Stepen Plavetnila: 0.57372	Maksimalna Snaga Vetra: 41.35
Naziv: More#380	Koef. Tezine: 196.61	Koef. Lepote: 1.66502	Povrsina: 5	Stepen Plavetnila: 0.31836	Maksimalna Snaga Vetra: 26.15
Naziv: More#177	Koef. Tezine: 175.131	Koef. Lepote: 1.18272	Povrsina: 2	Stepen Plavetnila: 0.14784	Maksimalna Snaga Vetra: 16
Naziv: More#481	Koef. Tezine: 170.703	Koef. Lepote: 2.09664	Povrsina: 6	Stepen Plavetnila: 0.4032	Maksimalna Snaga Vetra: 31.2
Naziv: More#683	Koef. Tezine: 168.787	Koef. Lepote: 2.95749	Povrsina: 8	Stepen Plavetnila: 0.57288	Maksimalna Snaga Vetra: 41.3
Naziv: More#582	Koef. Tezine: 166.137	Koef. Lepote: 2.52735	Povrsina: 7	Stepen Plavetnila: 0.48804	Maksimalna Snaga Vetra: 36.25
Naziv: More#682	Koef. Tezine: 121.787	Koef. Lepote: 3.37095	Povrsina: 7	Stepen Plavetnila: 0.57204	Maksimalna Snaga Vetra: 41.25
Naziv: More#581	Koef. Tezine: 111.991	Koef. Lepote: 2.93944	Povrsina: 6	Stepen Plavetnila: 0.4872	Maksimalna Snaga Vetra: 36.2
Naziv: More#480	Koef. Tezine: 103.371	Koef. Lepote: 2.5067	Povrsina: 5	Stepen Plavetnila: 0.40236	Maksimalna Snaga Vetra: 31.15
Naziv: More#278	Koef. Tezine: 99.8201	Koef. Lepote: 1.63264	Povrsina: 3	Stepen Plavetnila: 0.23268	Maksimalna Snaga Vetra: 21.05
Naziv: More#379	Koef. Tezine: 97.4046	Koef. Lepote: 2.07182	Povrsina: 4	Stepen Plavetnila: 0.31752	Maksimalna Snaga Vetra: 26.1
Naziv: More#681	Koef. Tezine: 84.5926	Koef. Lepote: 3.92224	Povrsina: 6	Stepen Plavetnila: 0.5712	Maksimalna Snaga Vetra: 41.2
Naziv: More#580	Koef. Tezine: 71.8293	Koef. Lepote: 3.51638	Povrsina: 5	Stepen Plavetnila: 0.48636	Maksimalna Snaga Vetra: 36.15
Naziv: More#479	Koef. Tezine: 58.629	Koef. Lepote: 3.12182	Povrsina: 4	Stepen Plavetnila: 0.40152	Maksimalna Snaga Vetra: 31.1
Naziv: More#680	Koef. Tezine: 55.6975	Koef. Lepote: 4.69406	Povrsina: 5	Stepen Plavetnila: 0.57036	Maksimalna Snaga Vetra: 41.15
Naziv: More#378	Koef. Tezine: 44.6613	Koef. Lepote: 2.74984	Povrsina: 3	Stepen Plavetnila: 0.31668	Maksimalna Snaga Vetra: 26.05
Naziv: More#579	Koef. Tezine: 42.6989	Koef. Lepote: 4.38182	Povrsina: 4	Stepen Plavetnila: 0.48552	Maksimalna Snaga Vetra: 36.1
Naziv: More#679	Koef. Tezine: 33.8842	Koef. Lepote: 5.85182	Povrsina: 4	Stepen Plavetnila: 0.56952	Maksimalna Snaga Vetra: 41.1
Naziv: More#478	Koef. Tezine: 29.5993	Koef. Lepote: 4.14704	Povrsina: 3	Stepen Plavetnila: 0.40068	Maksimalna Snaga Vetra: 31.05
Naziv: More#277	Koef. Tezine: 29.2822	Koef. Lepote: 2.43432	Povrsina: 2	Stepen Plavetnila: 0.23184	Maksimalna Snaga Vetra: 21
Naziv: More#578	Koef. Tezine: 22.418	Koef. Lepote: 5.82424	Povrsina: 3	Stepen Plavetnila: 0.48468	Maksimalna Snaga Vetra: 36.05
Naziv: More#678	Koef. Tezine: 18.1599	Koef. Lepote: 7.78144	Povrsina: 3	Stepen Plavetnila: 0.56868	Maksimalna Snaga Vetra: 41.05
Naziv: More#377	Koef. Tezine: 16.7422	Koef. Lepote: 4.10592	Povrsina: 2	Stepen Plavetnila: 0.31584	Maksimalna Snaga Vetra: 26
Naziv: More#477	Koef. Tezine: 11.9288	Koef. Lepote: 6.19752	Povrsina: 2	Stepen Plavetnila: 0.39984	Maksimalna Snaga Vetra: 31
Naziv: More#176	Koef. Tezine: 11.8618	Koef. Lepote: 2.34465	Povrsina: 1	Stepen Plavetnila: 0.147	Maksimalna Snaga Vetra: 15.95
Naziv: Gora#68	Koef. Tezine: 3.84892	Koef. Lepote: -278.385	Povrsina: 29	Duzina Puta: 29	Razlika Nad Visine: 26.8	Inverzna Posumljenost:29
Naziv: Gora#14	Koef. Tezine: 3.84723	Koef. Lepote: -36.465	Povrsina: 75	Duzina Puta: 75	Razlika Nad Visine: 5.2	Inverzna Posumljenost:75
Naziv: Gora#664	Koef. Tezine: 3.84547	Koef. Lepote: -12633.5	Povrsina: 25	Duzina Puta: 25	Razlika Nad Visine: 265.2	Inverzna Posumljenost:25
Naziv: Gora#564	Koef. Tezine: 3.83667	Koef. Lepote: -9320.46	Povrsina: 25	Duzina Puta: 25	Razlika Nad Visine: 225.2	Inverzna Posumljenost:25
Naziv: Gora#165	Koef. Tezine: 3.82546	Koef. Lepote: -1079.12	Povrsina: 26	Duzina Puta: 26	Razlika Nad Visine: 65.6	Inverzna Posumljenost:26
Naziv: Gora#13	Koef. Tezine: 3.8251	Koef. Lepote: -33.36	Povrsina: 74	Duzina Puta: 74	Razlika Nad Visine: 4.8	Inverzna Posumljenost:74
Naziv: Gora#464	Koef. Tezine: 3.82488	Koef. Lepote: -6507.46	Povrsina: 25	Duzina Puta: 25	Razlika Nad Visine: 185.2	Inverzna Posumljenost:25
Naziv: Gora#364	Koef. Tezine: 3.8083	Koef. Lepote: -4194.46	Povrsina: 25	Duzina Puta: 25	Razlika Nad Visine: 145.2	Inverzna Posumljenost:25
Naziv: Gora#12	Koef. Tezine: 3.80309	Koef. Lepote: -30.305	Povrsina: 73	Duzina Puta: 73	Razlika Nad Visine: 4.4	Inverzna Posumljenost:73
Naziv: Gora#67	Koef. Tezine: 3.80216	Koef. Lepote: -272.58	Povrsina: 28	Duzina Puta: 28	Razlika Nad Visine: 26.4	Inverzna Posumljenost:28
Naziv: Gora#264	Koef. Tezine: 3.78321	Koef. Lepote: -2381.47	Povrsina: 25	Duzina Puta: 25	Razlika Nad Visine: 105.2	Inverzna Posumljenost:25
Naziv: Gora#11	Koef. Tezine: 3.78121	Koef. Lepote: -27.3	Povrsina: 72	Duzina Puta: 72	Razlika Nad Visine: 4	Inverzna Posumljenost:72
Naziv: Gora#10	Koef. Tezine: 3.75946	Koef. Lepote: -24.345	Povrsina: 71	Duzina Puta: 71	Razlika Nad Visine: 3.6	Inverzna Posumljenost:71
Naziv: Gora#66	Koef. Tezine: 3.75417	Koef. Lepote: -266.825	Povrsina: 27	Duzina Puta: 27	Razlika Nad Visine: 26	Inverzna Posumljenost:27
Naziv: Gora#164	Koef. Tezine: 3.74086	Koef. Lepote: -1068.46	Povrsina: 25	Duzina Puta: 25	Razlika Nad Visine: 65.2	Inverzna Posumljenost:25
Naziv: Gora#9	Koef. Tezine: 3.73786	Koef. Lepote: -21.44	Povrsina: 70	Duzina Puta: 70	Razlika Nad Visine: 3.2	Inverzna Posumljenost:70
Naziv: Gora#763	Koef. Tezine: 3.71905	Koef. Lepote: -16405.9	Povrsina: 24	Duzina Puta: 24	Razlika Nad Visine: 304.8	Inverzna Posumljenost:24
Naziv: Gora#8	Koef. Tezine: 3.71641	Koef. Lepote: -18.585	Povrsina: 69	Duzina Puta: 69	Razlika Nad Visine: 2.8	Inverzna Posumljenost:69
Naziv: Gora#663	Koef. Tezine: 3.71511	Koef. Lepote: -12597.9	Povrsina: 24	Duzina Puta: 24	Razlika Nad Visine: 264.8	Inverzna Posumljenost:24
Naziv: Gora#563	Koef. Tezine: 3.71001	Koef. Lepote: -9289.86	Povrsina: 24	Duzina Puta: 24	Razlika Nad Visine: 224.8	Inverzna Posumljenost:24
Naziv: Gora#65	Koef. Tezine: 3.70483	Koef. Lepote: -261.12	Povrsina: 26	Duzina Puta: 26	Razlika Nad Visine: 25.6	Inverzna Posumljenost:26
Naziv: Gora#463	Koef. Tezine: 3.70317	Koef. Lepote: -6481.86	Povrsina: 24	Duzina Puta: 24	Razlika Nad Visine: 184.8	Inverzna Posumljenost:24
Naziv: Gora#7	Koef. Tezine: 3.69512	Koef. Lepote: -15.78	Povrsina: 68	Duzina Puta: 68	Razlika Nad Visine: 2.4	Inverzna Posumljenost:68
Naziv: Gora#363	Koef. Tezine: 3.6935	Koef. Lepote: -4173.86	Povrsina: 24	Duzina Puta: 24	Razlika Nad Visine: 144.8	Inverzna Posumljenost:24
Naziv: Gora#263	Koef. Tezine: 3.6788	Koef. Lepote: -2365.86	Povrsina: 24	Duzina Puta: 24	Razlika Nad Visine: 104.8	Inverzna Posumljenost:24
Naziv: Gora#6	Koef. Tezine: 3.674	Koef. Lepote: -13.025	Povrsina: 67	Duzina Puta: 67	Razlika Nad Visine: 2	Inverzna Posumljenost:67
Naziv: Gora#64	Koef. Tezine: 3.65404	Koef. Lepote: -255.465	Povrsina: 25	Duzina Puta: 25	Razlika Nad Visine: 25.2	Inverzna Posumljenost:25
Naziv: Gora#163	Koef. Tezine: 3.65378	Koef. Lepote: -1057.86	Povrsina: 24	Duzina Puta: 24	Razlika Nad Visine: 64.8	Inverzna Posumljenost:24
Naziv: Gora#5	Koef. Tezine: 3.65305	Koef. Lepote: -10.32	Povrsina: 66	Duzina Puta: 66	Razlika Nad Visine: 1.6	Inverzna Posumljenost:66
Naziv: Gora#4	Koef. Tezine: 3.63228	Koef. Lepote: -7.665	Povrsina: 65	Duzina Puta: 65	Razlika Nad Visine: 1.2	Inverzna Posumljenost:65
Naziv: More#376	Koef. Tezine: 3.6171	Koef. Lepote: 8.17425	Povrsina: 1	Stepen Plavetnila: 0.315	Maksimalna Snaga Vetra: 25.95
Naziv: Gora#3	Koef. Tezine: 3.61171	Koef. Lepote: -5.06	Povrsina: 64	Duzina Puta: 64	Razlika Nad Visine: 0.8	Inverzna Posumljenost:64
Naziv: Gora#63	Koef. Tezine: 3.60163	Koef. Lepote: -249.86	Povrsina: 24	Duzina Puta: 24	Razlika Nad Visine: 24.8	Inverzna Posumljenost:24
Naziv: Gora#2	Koef. Tezine: 3.59135	Koef. Lepote: -2.505	Povrsina: 63	Duzina Puta: 63	Razlika Nad Visine: 0.4	Inverzna Posumljenost:63
Naziv: Gora#762	Koef. Tezine: 3.58434	Koef. Lepote: -16365.3	Povrsina: 23	Duzina Puta: 23	Razlika Nad Visine: 304.4	Inverzna Posumljenost:23
Naziv: Gora#662	Koef. Tezine: 3.58313	Koef. Lepote: -12562.3	Povrsina: 23	Duzina Puta: 23	Razlika Nad Visine: 264.4	Inverzna Posumljenost:23
Naziv: Gora#562	Koef. Tezine: 3.58157	Koef. Lepote: -9259.3	Povrsina: 23	Duzina Puta: 23	Razlika Nad Visine: 224.4	Inverzna Posumljenost:23
Naziv: Gora#462	Koef. Tezine: 3.57946	Koef. Lepote: -6456.3	Povrsina: 23	Duzina Puta: 23	Razlika Nad Visine: 184.4	Inverzna Posumljenost:23
Naziv: Gora#362	Koef. Tezine: 3.57648	Koef. Lepote: -4153.31	Povrsina: 23	Duzina Puta: 23	Razlika Nad Visine: 144.4	Inverzna Posumljenost:23
Naziv: Gora#262	Koef. Tezine: 3.57191	Koef. Lepote: -2350.31	Povrsina: 23	Duzina Puta: 23	Razlika Nad Visine: 104.4	Inverzna Posumljenost:23
Naziv: Gora#1	Koef. Tezine: 3.5712	Koef. Lepote: -0	Povrsina: 62	Duzina Puta: 62	Razlika Nad Visine: 0	Inverzna Posumljenost:62
Naziv: Gora#162	Koef. Tezine: 3.56407	Koef. Lepote: -1047.31	Povrsina: 23	Duzina Puta: 23	Razlika Nad Visine: 64.4	Inverzna Posumljenost:23
Naziv: Gora#62	Koef. Tezine: 3.54744	Koef. Lepote: -244.305	Povrsina: 23	Duzina Puta: 23	Razlika Nad Visine: 24.4	Inverzna Posumljenost:23
Naziv: Gora#61	Koef. Tezine: 3.4913	Koef. Lepote: -238.8	Povrsina: 22	Duzina Puta: 22	Razlika Nad Visine: 24	Inverzna Posumljenost:22
Naziv: Gora#161	Koef. Tezine: 3.47156	Koef. Lepote: -1036.8	Povrsina: 22	Duzina Puta: 22	Razlika Nad Visine: 64	Inverzna Posumljenost:22
Naziv: Gora#261	Koef. Tezine: 3.46242	Koef. Lepote: -2334.8	Povrsina: 22	Duzina Puta: 22	Razlika Nad Visine: 104	Inverzna Posumljenost:22
Naziv: Gora#361	Koef. Tezine: 3.45714	Koef. Lepote: -4132.8	Povrsina: 22	Duzina Puta: 22	Razlika Nad Visine: 144	Inverzna Posumljenost:22
Naziv: Gora#461	Koef. Tezine: 3.45371	Koef. Lepote: -6430.8	Povrsina: 22	Duzina Puta: 22	Razlika Nad Visine: 184	Inverzna Posumljenost:22
Naziv: Gora#561	Koef. Tezine: 3.4513	Koef. Lepote: -9228.8	Povrsina: 22	Duzina Puta: 22	Razlika Nad Visine: 224	Inverzna Posumljenost:22
Naziv: Gora#661	Koef. Tezine: 3.44951	Koef. Lepote: -12526.8	Povrsina: 22	Duzina Puta: 22	Razlika Nad Visine: 264	Inverzna Posumljenost:22
Naziv: Gora#761	Koef. Tezine: 3.44814	Koef. Lepote: -16324.8	Povrsina: 22	Duzina Puta: 22	Razlika Nad Visine: 304	Inverzna Posumljenost:22
Naziv: Gora#60	Koef. Tezine: 3.433	Koef. Lepote: -233.345	Povrsina: 21	Duzina Puta: 21	Razlika Nad Visine: 23.6	Inverzna Posumljenost:21
Naziv: Gora#160	Koef. Tezine: 3.37606	Koef. Lepote: -1026.34	Povrsina: 21	Duzina Puta: 21	Razlika Nad Visine: 63.6	Inverzna Posumljenost:21
Naziv: Gora#59	Koef. Tezine: 3.37227	Koef. Lepote: -227.94	Povrsina: 20	Duzina Puta: 20	Razlika Nad Visine: 23.2	Inverzna Posumljenost:20
Naziv: Gora#260	Koef. Tezine: 3.35019	Koef. Lepote: -2319.34	Povrsina: 21	Duzina Puta: 21	Razlika Nad Visine: 103.6	Inverzna Posumljenost:21
Naziv: Gora#360	Koef. Tezine: 3.33541	Koef. Lepote: -4112.35	Povrsina: 21	Duzina Puta: 21	Razlika Nad Visine: 143.6	Inverzna Posumljenost:21
Naziv: Gora#460	Koef. Tezine: 3.32585	Koef. Lepote: -6405.35	Povrsina: 21	Duzina Puta: 21	Razlika Nad Visine: 183.6	Inverzna Posumljenost:21
Naziv: Gora#560	Koef. Tezine: 3.31916	Koef. Lepote: -9198.35	Povrsina: 21	Duzina Puta: 21	Razlika Nad Visine: 223.6	Inverzna Posumljenost:21
Naziv: Gora#660	Koef. Tezine: 3.31421	Koef. Lepote: -12491.3	Povrsina: 21	Duzina Puta: 21	Razlika Nad Visine: 263.6	Inverzna Posumljenost:21
Naziv: Gora#760	Koef. Tezine: 3.31041	Koef. Lepote: -16284.3	Povrsina: 21	Duzina Puta: 21	Razlika Nad Visine: 303.6	Inverzna Posumljenost:21
Naziv: Gora#58	Koef. Tezine: 3.30886	Koef. Lepote: -222.585	Povrsina: 19	Duzina Puta: 19	Razlika Nad Visine: 22.8	Inverzna Posumljenost:19
Naziv: Gora#159	Koef. Tezine: 3.27735	Koef. Lepote: -1015.94	Povrsina: 20	Duzina Puta: 20	Razlika Nad Visine: 63.2	Inverzna Posumljenost:20
Naziv: Gora#57	Koef. Tezine: 3.24242	Koef. Lepote: -217.28	Povrsina: 18	Duzina Puta: 18	Razlika Nad Visine: 22.4	Inverzna Posumljenost:18
Naziv: Gora#259	Koef. Tezine: 3.23509	Koef. Lepote: -2303.94	Povrsina: 20	Duzina Puta: 20	Razlika Nad Visine: 103.2	Inverzna Posumljenost:20
Naziv: Gora#359	Koef. Tezine: 3.21118	Koef. Lepote: -4091.94	Povrsina: 20	Duzina Puta: 20	Razlika Nad Visine: 143.2	Inverzna Posumljenost:20
Naziv: Gora#459	Koef. Tezine: 3.19581	Koef. Lepote: -6379.94	Povrsina: 20	Duzina Puta: 20	Razlika Nad Visine: 183.2	Inverzna Posumljenost:20
Naziv: Gora#559	Koef. Tezine: 3.18509	Koef. Lepote: -9167.94	Povrsina: 20	Duzina Puta: 20	Razlika Nad Visine: 223.2	Inverzna Posumljenost:20
Naziv: Gora#659	Koef. Tezine: 3.17719	Koef. Lepote: -12455.9	Povrsina: 20	Duzina Puta: 20	Razlika Nad Visine: 263.2	Inverzna Posumljenost:20
Naziv: Gora#158	Koef. Tezine: 3.17522	Koef. Lepote: -1005.59	Povrsina: 19	Duzina Puta: 19	Razlika Nad Visine: 62.8	Inverzna Posumljenost:19
Naziv: Gora#56	Koef. Tezine: 3.17259	Koef. Lepote: -212.025	Povrsina: 17	Duzina Puta: 17	Razlika Nad Visine: 22	Inverzna Posumljenost:17
Naziv: Gora#759	Koef. Tezine: 3.17112	Koef. Lepote: -16243.9	Povrsina: 20	Duzina Puta: 20	Razlika Nad Visine: 303.2	Inverzna Posumljenost:20
Naziv: Gora#258	Koef. Tezine: 3.11698	Koef. Lepote: -2288.59	Povrsina: 19	Duzina Puta: 19	Razlika Nad Visine: 102.8	Inverzna Posumljenost:19
Naziv: Gora#55	Koef. Tezine: 3.0989	Koef. Lepote: -206.82	Povrsina: 16	Duzina Puta: 16	Razlika Nad Visine: 21.6	Inverzna Posumljenost:16
Naziv: Gora#358	Koef. Tezine: 3.08436	Koef. Lepote: -4071.59	Povrsina: 19	Duzina Puta: 19	Razlika Nad Visine: 142.8	Inverzna Posumljenost:19
Naziv: Gora#157	Koef. Tezine: 3.06942	Koef. Lepote: -995.28	Povrsina: 18	Duzina Puta: 18	Razlika Nad Visine: 62.4	Inverzna Posumljenost:18
Naziv: Gora#458	Koef. Tezine: 3.06351	Koef. Lepote: -6354.59	Povrsina: 19	Duzina Puta: 19	Razlika Nad Visine: 182.8	Inverzna Posumljenost:19
Naziv: Gora#558	Koef. Tezine: 3.04904	Koef. Lepote: -9137.58	Povrsina: 19	Duzina Puta: 19	Razlika Nad Visine: 222.8	Inverzna Posumljenost:19
Naziv: Gora#658	Koef. Tezine: 3.03839	Koef. Lepote: -12420.6	Povrsina: 19	Duzina Puta: 19	Razlika Nad Visine: 262.8	Inverzna Posumljenost:19
Naziv: Gora#758	Koef. Tezine: 3.03024	Koef. Lepote: -16203.6	Povrsina: 19	Duzina Puta: 19	Razlika Nad Visine: 302.8	Inverzna Posumljenost:19
Naziv: Gora#54	Koef. Tezine: 3.02083	Koef. Lepote: -201.665	Povrsina: 15	Duzina Puta: 15	Razlika Nad Visine: 21.2	Inverzna Posumljenost:15
Naziv: Gora#257	Koef. Tezine: 2.9957	Koef. Lepote: -2273.28	Povrsina: 18	Duzina Puta: 18	Razlika Nad Visine: 102.4	Inverzna Posumljenost:18
Naziv: Gora#156	Koef. Tezine: 2.95967	Koef. Lepote: -985.025	Povrsina: 17	Duzina Puta: 17	Razlika Nad Visine: 62	Inverzna Posumljenost:17
Naziv: Gora#357	Koef. Tezine: 2.95485	Koef. Lepote: -4051.28	Povrsina: 18	Duzina Puta: 18	Razlika Nad Visine: 142.4	Inverzna Posumljenost:18
Naziv: Gora#53	Koef. Tezine: 2.93775	Koef. Lepote: -196.56	Povrsina: 14	Duzina Puta: 14	Razlika Nad Visine: 20.8	Inverzna Posumljenost:14
Naziv: Gora#457	Koef. Tezine: 2.9289	Koef. Lepote: -6329.28	Povrsina: 18	Duzina Puta: 18	Razlika Nad Visine: 182.4	Inverzna Posumljenost:18
Naziv: Gora#557	Koef. Tezine: 2.91095	Koef. Lepote: -9107.28	Povrsina: 18	Duzina Puta: 18	Razlika Nad Visine: 222.4	Inverzna Posumljenost:18
Naziv: Gora#657	Koef. Tezine: 2.8978	Koef. Lepote: -12385.3	Povrsina: 18	Duzina Puta: 18	Razlika Nad Visine: 262.4	Inverzna Posumljenost:18
Naziv: Gora#757	Koef. Tezine: 2.88774	Koef. Lepote: -16163.3	Povrsina: 18	Duzina Puta: 18	Razlika Nad Visine: 302.4	Inverzna Posumljenost:18
Naziv: Gora#256	Koef. Tezine: 2.87108	Koef. Lepote: -2258.03	Povrsina: 17	Duzina Puta: 17	Razlika Nad Visine: 102	Inverzna Posumljenost:17
Naziv: Gora#52	Koef. Tezine: 2.84889	Koef. Lepote: -191.505	Povrsina: 13	Duzina Puta: 13	Razlika Nad Visine: 20.4	Inverzna Posumljenost:13
Naziv: Gora#155	Koef. Tezine: 2.84567	Koef. Lepote: -974.82	Povrsina: 16	Duzina Puta: 16	Razlika Nad Visine: 61.6	Inverzna Posumljenost:16
Naziv: Gora#356	Koef. Tezine: 2.82253	Koef. Lepote: -4031.03	Povrsina: 17	Duzina Puta: 17	Razlika Nad Visine: 142	Inverzna Posumljenost:17
Naziv: Gora#456	Koef. Tezine: 2.79188	Koef. Lepote: -6304.02	Povrsina: 17	Duzina Puta: 17	Razlika Nad Visine: 182	Inverzna Posumljenost:17
Naziv: Gora#556	Koef. Tezine: 2.77077	Koef. Lepote: -9077.03	Povrsina: 17	Duzina Puta: 17	Razlika Nad Visine: 222	Inverzna Posumljenost:17
Naziv: Gora#656	Koef. Tezine: 2.75535	Koef. Lepote: -12350	Povrsina: 17	Duzina Puta: 17	Razlika Nad Visine: 262	Inverzna Posumljenost:17
Naziv: Gora#51	Koef. Tezine: 2.75333	Koef. Lepote: -186.5	Povrsina: 12	Duzina Puta: 12	Razlika Nad Visine: 20	Inverzna Posumljenost:12
Naziv: Gora#756	Koef. Tezine: 2.74358	Koef. Lepote: -16123	Povrsina: 17	Duzina Puta: 17	Razlika Nad Visine: 302	Inverzna Posumljenost:17
Naziv: Gora#255	Koef. Tezine: 2.74294	Koef. Lepote: -2242.82	Povrsina: 16	Duzina Puta: 16	Razlika Nad Visine: 101.6	Inverzna Posumljenost:16
